comment_id,text,target,aspect,sentiment,opinion_span,intensity
UgyIsbVlaWS9J5cPB014AaABAg,"Thích team Thái VG nhất, chất riêng, nghe chất Rap thực sự, thí sinh nào cũng chất riêng và tiềm năng nghe bài nào cũng thích replay mấy lần  thấm. Nhất là thấy sự tử tế của anh Thái rất đáng tôn trọng, tâm và tầm",Thí sinh,PERFORMANCE,positive,thí sinh nào cũng chất riêng và tiềm năng,moderate
UgyIsbVlaWS9J5cPB014AaABAg,"Thích team Thái VG nhất, chất riêng, nghe chất Rap thực sự, thí sinh nào cũng chất riêng và tiềm năng nghe bài nào cũng thích replay mấy lần  thấm. Nhất là thấy sự tử tế của anh Thái rất đáng tôn trọng, tâm và tầm",Rap Việt,GENERAL,positive,nghe bài nào cũng thích replay mấy lần thấm,moderate
UgyIsbVlaWS9J5cPB014AaABAg,"Thích team Thái VG nhất, chất riêng, nghe chất Rap thực sự, thí sinh nào cũng chất riêng và tiềm năng nghe bài nào cũng thích replay mấy lần  thấm. Nhất là thấy sự tử tế của anh Thái rất đáng tôn trọng, tâm và tầm",Anh Thái,PERSONALITY,positive,thấy sự tử tế của anh Thái rất đáng tôn trọng,moderate
UgxxGbWufUC85lM9HZV4AaABAg,"Chung kết nó phải thế! Nghe đã tai quá! Ai cũng hay quá trời, các bạn đã thực sự chứng minh các bạn hoàn toàn xứng đáng ở đây! Shout out cho các huấn luyện viên và giám khảo đã cùng nhau tạo ra điều tuyệt vời này!",Chung kết,SHOW_FORMAT,positive,Chung kết nó phải thế!,moderate
UgxxGbWufUC85lM9HZV4AaABAg,"Chung kết nó phải thế! Nghe đã tai quá! Ai cũng hay quá trời, các bạn đã thực sự chứng minh các bạn hoàn toàn xứng đáng ở đây! Shout out cho các huấn luyện viên và giám khảo đã cùng nhau tạo ra điều tuyệt vời này!",ai,PERFORMANCE,positive,Ai cũng hay quá trời,strong
UgxxGbWufUC85lM9HZV4AaABAg,"Chung kết nó phải thế! Nghe đã tai quá! Ai cũng hay quá trời, các bạn đã thực sự chứng minh các bạn hoàn toàn xứng đáng ở đây! Shout out cho các huấn luyện viên và giám khảo đã cùng nhau tạo ra điều tuyệt vời này!",các bạn,PERFORMANCE,positive,các bạn đã thực sự chứng minh các bạn hoàn toàn xứng đáng ở đây,strong
UgxxGbWufUC85lM9HZV4AaABAg,"Chung kết nó phải thế! Nghe đã tai quá! Ai cũng hay quá trời, các bạn đã thực sự chứng minh các bạn hoàn toàn xứng đáng ở đây! Shout out cho các huấn luyện viên và giám khảo đã cùng nhau tạo ra điều tuyệt vời này!",huấn luyện viên và giám khảo,PERSONALITY,positive,Shout out cho các huấn luyện viên và giám khảo,moderate
UgyKodT234PP4bJgGIZ4AaABAg,"Sau 3 mùa mình xem RV thì mình vẫn không khỏi xúc động khi đến phần trao nón vàng, đặc biệt là về GK Justatee, từ trong đôi mắt long lanh ngấn lệ ấy luôn làm mình thấy được tâm huyết mà anh đặt vào các rapper trẻ.",GK Justatee,PERSONALITY,positive,tâm huyết mà anh đặt vào các rapper trẻ,moderate
UgyWxl7J9zt41cZOA-14AaABAg,"Thật sự là bài của Captain khiến mình xúc động vô cùng, cậu ấy có thể không vào chung kết nhưng hôm nay cậu ấy thật sự đã có một phần trình diễn tuyệt vời. Thật mong chờ sự phát triển của Captain sau chương trình💓",Captain,PERFORMANCE,positive,có thể không vào chung kết nhưng hôm nay cậu ấy thật sự đã có một phần trình diễn tuyệt vời,strong
UgyWxl7J9zt41cZOA-14AaABAg,"Thật sự là bài của Captain khiến mình xúc động vô cùng, cậu ấy có thể không vào chung kết nhưng hôm nay cậu ấy thật sự đã có một phần trình diễn tuyệt vời. Thật mong chờ sự phát triển của Captain sau chương trình💓",Captain,PERSONALITY,positive,thật sự là bài của Captain khiến mình xúc động vô cùng,moderate
UgyWxl7J9zt41cZOA-14AaABAg,"Thật sự là bài của Captain khiến mình xúc động vô cùng, cậu ấy có thể không vào chung kết nhưng hôm nay cậu ấy thật sự đã có một phần trình diễn tuyệt vời. Thật mong chờ sự phát triển của Captain sau chương trình💓",Captain,GENERAL,positive,Thật mong chờ sự phát triển của Captain sau chương trình,moderate
UgzzLxo6xn4OYjZqfJd4AaABAg,"Oi thích cái cách em út Bray cảm nhạc của thí sinh với cách ghi chép rất nghiêm túc thực sự rất tập trung giành giật cũng máu ko kém gì các đàn anh, vẫn chiến ko khoan nhượng dù lần đầu tiên làm HLV. Respect anh❤😍",Bray,PERFORMANCE,positive,cảm nhạc của thí sinh với cách ghi chép rất nghiêm túc thực sự rất tập trung,moderate
UgzzLxo6xn4OYjZqfJd4AaABAg,"Oi thích cái cách em út Bray cảm nhạc của thí sinh với cách ghi chép rất nghiêm túc thực sự rất tập trung giành giật cũng máu ko kém gì các đàn anh, vẫn chiến ko khoan nhượng dù lần đầu tiên làm HLV. Respect anh❤😍",Oi,TEAMWORK,positive,"gian giật cũng máu ko kém gì các đàn anh, vẫn chiến ko khoan nhượng",moderate
UgzzLxo6xn4OYjZqfJd4AaABAg,"Oi thích cái cách em út Bray cảm nhạc của thí sinh với cách ghi chép rất nghiêm túc thực sự rất tập trung giành giật cũng máu ko kém gì các đàn anh, vẫn chiến ko khoan nhượng dù lần đầu tiên làm HLV. Respect anh❤😍",Rap Việt,SHOW_FORMAT,positive,thí sinh với cách ghi chép rất nghiêm túc thực sự rất tập trung,moderate
UgyNl4F0t6l4q5ytuiB4AaABAg,"Tập này rất hay, nhưng chắc do hợp tầng số mình mấy ngày này nên mình thấy rất thích và nghe lại nhiều lần bài của Gừng, có cảm giác nhẹ nhàng, vui vẻ, đội hỗ trợ ngố tàu đứng nhảy đằng sau cũng rất dễ thương =)))",Tập này,SHOW_FORMAT,positive,rất hay,moderate
UgyNl4F0t6l4q5ytuiB4AaABAg,"Tập này rất hay, nhưng chắc do hợp tầng số mình mấy ngày này nên mình thấy rất thích và nghe lại nhiều lần bài của Gừng, có cảm giác nhẹ nhàng, vui vẻ, đội hỗ trợ ngố tàu đứng nhảy đằng sau cũng rất dễ thương =)))",Gừng,SONG,positive,"bài của Gừng, có cảm giác nhẹ nhàng, vui vẻ",moderate
UgyNl4F0t6l4q5ytuiB4AaABAg,"Tập này rất hay, nhưng chắc do hợp tầng số mình mấy ngày này nên mình thấy rất thích và nghe lại nhiều lần bài của Gừng, có cảm giác nhẹ nhàng, vui vẻ, đội hỗ trợ ngố tàu đứng nhảy đằng sau cũng rất dễ thương =)))",Gừng,PERFORMANCE,positive,"bài của Gừng, có cảm giác nhẹ nhàng, vui vẻ",moderate
UgyNl4F0t6l4q5ytuiB4AaABAg,"Tập này rất hay, nhưng chắc do hợp tầng số mình mấy ngày này nên mình thấy rất thích và nghe lại nhiều lần bài của Gừng, có cảm giác nhẹ nhàng, vui vẻ, đội hỗ trợ ngố tàu đứng nhảy đằng sau cũng rất dễ thương =)))",đội của Gừng,TEAMWORK,positive,đội hỗ trợ ngố tàu đứng nhảy đằng sau cũng rất dễ thương,moderate
UgyNl4F0t6l4q5ytuiB4AaABAg,"Tập này rất hay, nhưng chắc do hợp tầng số mình mấy ngày này nên mình thấy rất thích và nghe lại nhiều lần bài của Gừng, có cảm giác nhẹ nhàng, vui vẻ, đội hỗ trợ ngố tàu đứng nhảy đằng sau cũng rất dễ thương =)))",đội của Gừng,PERSONALITY,positive,đội hỗ trợ ngố tàu đứng nhảy đằng sau cũng rất dễ thương,moderate
UgwJdVsAO-BgrxldaKR4AaABAg,Mình nghĩ là những ai k hiểu lắm về nhạc rap khi nghe bài của Yuno cũng phải nổi da gà à thấm. Cảm ơn Yuno đã mang lại 1 spham tuyệt vời. Và chúc anh có thêm nhiều sản phẩm thành công hơn trong tương lai. RESPECT.,Yuno,SONG,positive,bài của Yuno cũng phải nổi da gà à thấm,strong
UgwJdVsAO-BgrxldaKR4AaABAg,Mình nghĩ là những ai k hiểu lắm về nhạc rap khi nghe bài của Yuno cũng phải nổi da gà à thấm. Cảm ơn Yuno đã mang lại 1 spham tuyệt vời. Và chúc anh có thêm nhiều sản phẩm thành công hơn trong tương lai. RESPECT.,Yuno,PERSONALITY,positive,cảm ơn Yuno đã mang lại 1 spham tuyệt vời,moderate
UgwJdVsAO-BgrxldaKR4AaABAg,Mình nghĩ là những ai k hiểu lắm về nhạc rap khi nghe bài của Yuno cũng phải nổi da gà à thấm. Cảm ơn Yuno đã mang lại 1 spham tuyệt vời. Và chúc anh có thêm nhiều sản phẩm thành công hơn trong tương lai. RESPECT.,Yuno,GENERAL,positive,chúc anh có thêm nhiều sản phẩm thành công hơn trong tương lai,moderate
UgxEO73yp0w5VWXfkXJ4AaABAg,bray có tư duy âm nhạc quá đỉnh với huấn luyện thí sinh giỏi thật sự. trước mình phải nói là anti bray nhưng qua chương trình mới thấy bray đã thay đổi và tài năng là điều ko thể bàn cãi dù cho có là anti hay fan,Bray,PERFORMANCE,positive,tư duy âm nhạc quá đỉnh,strong
UgxEO73yp0w5VWXfkXJ4AaABAg,bray có tư duy âm nhạc quá đỉnh với huấn luyện thí sinh giỏi thật sự. trước mình phải nói là anti bray nhưng qua chương trình mới thấy bray đã thay đổi và tài năng là điều ko thể bàn cãi dù cho có là anti hay fan,Bray,TEAMWORK,positive,huấn luyện thí sinh giỏi,moderate
UgxEO73yp0w5VWXfkXJ4AaABAg,bray có tư duy âm nhạc quá đỉnh với huấn luyện thí sinh giỏi thật sự. trước mình phải nói là anti bray nhưng qua chương trình mới thấy bray đã thay đổi và tài năng là điều ko thể bàn cãi dù cho có là anti hay fan,Bray,PERSONALITY,positive,thay đổi và tài năng là điều ko thể bàn cãi,moderate
UgzxY8G7gAZxGpZGFql4AaABAg,"Công nhận A Thái VG ban đầu thấy xuất hiện ko biết anh là ai sau nhiều tập mới thấy nhìn đơn giản, không màu mè vẫn giữ phong thái người anh đi trước, nhìn anh thật thà và thương thí sinh của mình rất respect anh",A Thái VG,PERSONALITY,positive,thật thà và thương thí sinh của mình,moderate
UgxhJjZp2toFf1uDvYd4AaABAg,Thích team big thật sự.. vừa hài vừa chuyên nghiệp.. 3 bài vòng bứt phá rất bắt tai dễ nge và cuốn lúc đầu tưởng team big lép vế so với mấy team còn lại giờ thì phải khẳng định là tư duy âm nhạc của big rất hay ạ,team big,TEAMWORK,positive,thật sự.. vừa hài vừa chuyên nghiệp,moderate
UgxhJjZp2toFf1uDvYd4AaABAg,Thích team big thật sự.. vừa hài vừa chuyên nghiệp.. 3 bài vòng bứt phá rất bắt tai dễ nge và cuốn lúc đầu tưởng team big lép vế so với mấy team còn lại giờ thì phải khẳng định là tư duy âm nhạc của big rất hay ạ,team big,SONG,positive,3 bài vòng bứt phá rất bắt tai dễ nhe và cuốn,strong
UgxhJjZp2toFf1uDvYd4AaABAg,Thích team big thật sự.. vừa hài vừa chuyên nghiệp.. 3 bài vòng bứt phá rất bắt tai dễ nge và cuốn lúc đầu tưởng team big lép vế so với mấy team còn lại giờ thì phải khẳng định là tư duy âm nhạc của big rất hay ạ,team big,STAGE_PRODUCTION,positive,3 bài vòng bứt phá rất bắt tai dễ nhe và cuốn,strong
UgxhJjZp2toFf1uDvYd4AaABAg,Thích team big thật sự.. vừa hài vừa chuyên nghiệp.. 3 bài vòng bứt phá rất bắt tai dễ nge và cuốn lúc đầu tưởng team big lép vế so với mấy team còn lại giờ thì phải khẳng định là tư duy âm nhạc của big rất hay ạ,team big,PERFORMANCE,positive,3 bài vòng bứt phá rất bắt tai dễ nhe và cuốn,strong
UgxhJjZp2toFf1uDvYd4AaABAg,Thích team big thật sự.. vừa hài vừa chuyên nghiệp.. 3 bài vòng bứt phá rất bắt tai dễ nge và cuốn lúc đầu tưởng team big lép vế so với mấy team còn lại giờ thì phải khẳng định là tư duy âm nhạc của big rất hay ạ,team big,TEAMWORK,positive,phải khẳng định là tư duy âm nhạc của big rất hay,moderate
UgwuPD9-mBVHGnxW_4F4AaABAg,"Tiết mục team B Ray quá tuyệt vời, nghe đi nghe lại vẫn cuốn. Team này chẳng những hay mà còn vui nữa. Dù D2T đã sang team khác nhưng thấy B Ray và các thành viên khác vẫn support và hay đi show chung với nhau❤❤❤",team B Ray,PERFORMANCE,positive,"tiết mục team B Ray quá tuyệt vời, nghe đi nghe lại vẫn cuốn",strong
UgwuPD9-mBVHGnxW_4F4AaABAg,"Tiết mục team B Ray quá tuyệt vời, nghe đi nghe lại vẫn cuốn. Team này chẳng những hay mà còn vui nữa. Dù D2T đã sang team khác nhưng thấy B Ray và các thành viên khác vẫn support và hay đi show chung với nhau❤❤❤",team B Ray,TEAMWORK,positive,chẳng những hay mà còn vui nữa,moderate
UgwuPD9-mBVHGnxW_4F4AaABAg,"Tiết mục team B Ray quá tuyệt vời, nghe đi nghe lại vẫn cuốn. Team này chẳng những hay mà còn vui nữa. Dù D2T đã sang team khác nhưng thấy B Ray và các thành viên khác vẫn support và hay đi show chung với nhau❤❤❤",D2T,TEAMWORK,neutral,Dù D2T đã sang team khác,mild
UgwuPD9-mBVHGnxW_4F4AaABAg,"Tiết mục team B Ray quá tuyệt vời, nghe đi nghe lại vẫn cuốn. Team này chẳng những hay mà còn vui nữa. Dù D2T đã sang team khác nhưng thấy B Ray và các thành viên khác vẫn support và hay đi show chung với nhau❤❤❤",B Ray,TEAMWORK,positive,B Ray và các thành viên khác vẫn support và hay đi show chung với nhau,moderate
UgwlLovTPTc4ZzYGrhB4AaABAg,"Có bạn nào giỏi tiếng anh thì giúp mình xác nhận cái cách phát âm tên ""Andree"" mà Trấn Thành nói có đúng hông vậy? (ví dụ phút 57:34). Chứ mình nghe sao mà thấy tào lao với ra dẻ quá. Nếu mình sai thì sẽ tiếp thu",Andree,VISUAL,neutral,name pronounced by Trấn Thành,mild
UgyqPdMLIMb5DCs120V4AaABAg,"Chỉ nghe lại 2 bài mình thích nhất tập này là của Rhyder và Alen, tiếc cho Alen vãi!!! Không biết do sắp xếp của BTC hay sao mà bài hay như vậy không được chọn, từ lyric đến flow không thể chê đc. Khó chịu thật.",Alen,PERFORMANCE,negative,tiếc cho Alen vãi,moderate
UgyqPdMLIMb5DCs120V4AaABAg,"Chỉ nghe lại 2 bài mình thích nhất tập này là của Rhyder và Alen, tiếc cho Alen vãi!!! Không biết do sắp xếp của BTC hay sao mà bài hay như vậy không được chọn, từ lyric đến flow không thể chê đc. Khó chịu thật.",Rhyder,PERFORMANCE,positive,2 bài mình thích nhất tập này là của Rhyder,moderate
UgyqPdMLIMb5DCs120V4AaABAg,"Chỉ nghe lại 2 bài mình thích nhất tập này là của Rhyder và Alen, tiếc cho Alen vãi!!! Không biết do sắp xếp của BTC hay sao mà bài hay như vậy không được chọn, từ lyric đến flow không thể chê đc. Khó chịu thật.",Alen,SONG,negative,không biết do sắp xếp của BTC hay sao mà bài hay như vậy không được chọn,moderate
UgyqPdMLIMb5DCs120V4AaABAg,"Chỉ nghe lại 2 bài mình thích nhất tập này là của Rhyder và Alen, tiếc cho Alen vãi!!! Không biết do sắp xếp của BTC hay sao mà bài hay như vậy không được chọn, từ lyric đến flow không thể chê đc. Khó chịu thật.",Alen,PERFORMANCE,positive,lyric đến flow không thể chê đc,strong
UgwimhxcmPmQyuadp_F4AaABAg,"Dương K ko hổ danh người có học hành, tốt nghiệp nhạc viện có khác, thề tư duy âm nhạc đỉnh thật sự luôn. Làm con beat nghe mê ko lối thoát. Anh ko muốn flex chứ anh làm thì đúng là masew cũng nên lùi lại 1 bước",Dương K,SONG,positive,tư duy âm nhạc đỉnh thật sự luôn. Làm con beat nghe mê ko lối thoát,strong
UgwimhxcmPmQyuadp_F4AaABAg,"Dương K ko hổ danh người có học hành, tốt nghiệp nhạc viện có khác, thề tư duy âm nhạc đỉnh thật sự luôn. Làm con beat nghe mê ko lối thoát. Anh ko muốn flex chứ anh làm thì đúng là masew cũng nên lùi lại 1 bước",Dương K,PERFORMANCE,positive,tư duy âm nhạc đỉnh thật sự luôn. Làm con beat nghe mê ko lối thoát,strong
UgwuDPAKiI96TC9SWkN4AaABAg,"I feel the audience gave Limitless the scoring very unfair!!! You deserved much better than that in my opinion!,,Thanks Big daddy for giving him the credit that he deserved. Wish you more success in your future.",Limitless,PERFORMANCE,negative,the audience gave you the scoring very unfair,strong
UgwuDPAKiI96TC9SWkN4AaABAg,"I feel the audience gave Limitless the scoring very unfair!!! You deserved much better than that in my opinion!,,Thanks Big daddy for giving him the credit that he deserved. Wish you more success in your future.",Limitless,GENERAL,positive,You deserved much better than that in my opinion,moderate
UgwuDPAKiI96TC9SWkN4AaABAg,"I feel the audience gave Limitless the scoring very unfair!!! You deserved much better than that in my opinion!,,Thanks Big daddy for giving him the credit that he deserved. Wish you more success in your future.",Big daddy,PERSONALITY,positive,Thanks Big daddy for giving him the credit that he deserved,moderate
Ugya9KINdmJb3bC2R6B4AaABAg,"ai cũng huấn luyện thí sinh nhưng cách Andree bảo vệ thí sinh thấy oki nha, ít nói nhưng khúc cần nói phải nói là thấy ghi điểm rồi, mong chờ tới đội Big, tại thấy ổng hoạt ngôn, hum biết ổng bảo vệ thí sinh sao",Andree,PERSONALITY,positive,"cách Andree bảo vệ thí sinh thấy oki nha, ít nói nhưng khúc cần nói phải nói là thấy ghi điểm rồi",moderate
Ugya9KINdmJb3bC2R6B4AaABAg,"ai cũng huấn luyện thí sinh nhưng cách Andree bảo vệ thí sinh thấy oki nha, ít nói nhưng khúc cần nói phải nói là thấy ghi điểm rồi, mong chờ tới đội Big, tại thấy ổng hoạt ngôn, hum biết ổng bảo vệ thí sinh sao",Big,TEAMWORK,positive,"mong chờ tới đội Big, tại thấy ổng hoạt ngôn",moderate
UgymhCFul_aUQMS5uXh4AaABAg,Bài của mikelodic thật sự rất hay.từ lyric cho đến con beat mình nghe cảm thấy vô cùng chill và gợi lại cho mình những kĩ niệm thời thơ ấu của mình.Bài hát thật sự hay và vô cùng ý nghĩa.respect mikelodic!!!❤❤❤🎉,mikelodic,SONG,positive,bài của mikelodic thật sự rất hay.từ lyric cho đến con beat mình nghe cảm thấy vô cùng chill và gợi lại cho mình những kĩ niệm thời thơ ấu của mình,strong
UgymhCFul_aUQMS5uXh4AaABAg,Bài của mikelodic thật sự rất hay.từ lyric cho đến con beat mình nghe cảm thấy vô cùng chill và gợi lại cho mình những kĩ niệm thời thơ ấu của mình.Bài hát thật sự hay và vô cùng ý nghĩa.respect mikelodic!!!❤❤❤🎉,mikelodic,GENERAL,positive,respect mikelodic!!!,strong
Ugw60_Yh1zENkMl53T14AaABAg,"Big công nhận hắn hài thiệt. Mà đã thế còn đẹp trai nữa chứ. Có lẽ do gu âm nhạc mình lại thích tiết mục của Andree và Rhyder, Thái VG Mike Liu hơn. Nhưng năm sau mà thiếu Big và Bray làm HLV thì có lẽ thiếu xót",Big,PERSONALITY,positive,hài thiệt,moderate
Ugw60_Yh1zENkMl53T14AaABAg,"Big công nhận hắn hài thiệt. Mà đã thế còn đẹp trai nữa chứ. Có lẽ do gu âm nhạc mình lại thích tiết mục của Andree và Rhyder, Thái VG Mike Liu hơn. Nhưng năm sau mà thiếu Big và Bray làm HLV thì có lẽ thiếu xót",Big,VISUAL,positive,đẹp trai,moderate
Ugw60_Yh1zENkMl53T14AaABAg,"Big công nhận hắn hài thiệt. Mà đã thế còn đẹp trai nữa chứ. Có lẽ do gu âm nhạc mình lại thích tiết mục của Andree và Rhyder, Thái VG Mike Liu hơn. Nhưng năm sau mà thiếu Big và Bray làm HLV thì có lẽ thiếu xót","Andree và Rhyder, Thái VG Mike Liu",PERFORMANCE,positive,"Có lẽ do gu âm nhạc mình lại thích tiết mục của Andree và Rhyder, Thái VG Mike Liu hơn",moderate
Ugw60_Yh1zENkMl53T14AaABAg,"Big công nhận hắn hài thiệt. Mà đã thế còn đẹp trai nữa chứ. Có lẽ do gu âm nhạc mình lại thích tiết mục của Andree và Rhyder, Thái VG Mike Liu hơn. Nhưng năm sau mà thiếu Big và Bray làm HLV thì có lẽ thiếu xót",Bray,GENERAL,negative,Nhưng năm sau mà thiếu Big và Bray làm HLV thì có lẽ thiếu xót,moderate
UgxC-j49bN2UvMHS-fx4AaABAg,"Thích bài của Ogenus & Limitlxss quá. Verse của cả hai hòa hợp với nhau, không ai kém hơn ai, quá đã luôn!! Một trong số ít những bài vừa cất lên vài câu mình đã phải thốt lên ""Duma hay vãi"" 🤣
Nói chung là đỉnh!",Ogenus & Limitlxss,PERFORMANCE,positive,bài của Ogenus & Limitlxss quá,strong
UgxC-j49bN2UvMHS-fx4AaABAg,"Thích bài của Ogenus & Limitlxss quá. Verse của cả hai hòa hợp với nhau, không ai kém hơn ai, quá đã luôn!! Một trong số ít những bài vừa cất lên vài câu mình đã phải thốt lên ""Duma hay vãi"" 🤣
Nói chung là đỉnh!",Ogenus & Limitlxss,PERFORMANCE,positive,"Verse của cả hai hòa hợp với nhau, không ai kém hơn ai",moderate
UgxC-j49bN2UvMHS-fx4AaABAg,"Thích bài của Ogenus & Limitlxss quá. Verse của cả hai hòa hợp với nhau, không ai kém hơn ai, quá đã luôn!! Một trong số ít những bài vừa cất lên vài câu mình đã phải thốt lên ""Duma hay vãi"" 🤣
Nói chung là đỉnh!",Ogenus & Limitlxss,PERFORMANCE,positive,quá đã luôn,moderate
UgxC-j49bN2UvMHS-fx4AaABAg,"Thích bài của Ogenus & Limitlxss quá. Verse của cả hai hòa hợp với nhau, không ai kém hơn ai, quá đã luôn!! Một trong số ít những bài vừa cất lên vài câu mình đã phải thốt lên ""Duma hay vãi"" 🤣
Nói chung là đỉnh!",Duma,SONG,positive,Duma hay vãi,moderate
UgxC-j49bN2UvMHS-fx4AaABAg,"Thích bài của Ogenus & Limitlxss quá. Verse của cả hai hòa hợp với nhau, không ai kém hơn ai, quá đã luôn!! Một trong số ít những bài vừa cất lên vài câu mình đã phải thốt lên ""Duma hay vãi"" 🤣
Nói chung là đỉnh!",Rap Việt,GENERAL,positive,Nói chung là đỉnh,moderate
UgyE6RS2sMkq6DEueYp4AaABAg,"Trước đấy thật sự rất lo cho D2T vì cái bóng của 2 vòng trước quá lớn nhưng hôm nay anh thật sự khiến em bất ngờ. Một D2T hoàn toàn mới, tự tin làm chủ sân khấu và còn rất chất nữa. Mong sẽ có nón vàng cho anh ❤",D2T,PERFORMANCE,positive,"hôm nay anh thật sự khiến em bất ngờ. Một D2T hoàn toàn mới, tự tin làm chủ sân khấu và còn rất chất nữa",strong
UgyE6RS2sMkq6DEueYp4AaABAg,"Trước đấy thật sự rất lo cho D2T vì cái bóng của 2 vòng trước quá lớn nhưng hôm nay anh thật sự khiến em bất ngờ. Một D2T hoàn toàn mới, tự tin làm chủ sân khấu và còn rất chất nữa. Mong sẽ có nón vàng cho anh ❤",D2T,PERSONALITY,positive,"một D2T hoàn toàn mới, tự tin làm chủ sân khấu",moderate
Ugy3c5kCyQlJA6UiNtV4AaABAg,"Dick cả 3 bài đều quá hay! Bài v1 làm mình bật khóc, bài v2 làm mình replay trăm lần vì quá catchy! Bài v3 thì đầy chất tự sự, nghe mà sao thấy bản thân mình trong đó luôn. Mỗi lần Dick on da mic là nổi da gà 😢",Dick,PERFORMANCE,positive,Dick cả 3 bài đều quá hay,strong
Ugy3c5kCyQlJA6UiNtV4AaABAg,"Dick cả 3 bài đều quá hay! Bài v1 làm mình bật khóc, bài v2 làm mình replay trăm lần vì quá catchy! Bài v3 thì đầy chất tự sự, nghe mà sao thấy bản thân mình trong đó luôn. Mỗi lần Dick on da mic là nổi da gà 😢",bài v1,SONG,positive,bài v1 làm mình bật khóc,strong
Ugy3c5kCyQlJA6UiNtV4AaABAg,"Dick cả 3 bài đều quá hay! Bài v1 làm mình bật khóc, bài v2 làm mình replay trăm lần vì quá catchy! Bài v3 thì đầy chất tự sự, nghe mà sao thấy bản thân mình trong đó luôn. Mỗi lần Dick on da mic là nổi da gà 😢",bài v2,SONG,positive,bài v2 làm mình replay trăm lần vì quá catchy,strong
Ugy3c5kCyQlJA6UiNtV4AaABAg,"Dick cả 3 bài đều quá hay! Bài v1 làm mình bật khóc, bài v2 làm mình replay trăm lần vì quá catchy! Bài v3 thì đầy chất tự sự, nghe mà sao thấy bản thân mình trong đó luôn. Mỗi lần Dick on da mic là nổi da gà 😢",bài v3,SONG,positive,"bài v3 thì đầy chất tự sự, nghe mà sao thấy bản thân mình trong đó luôn",strong
UgyfaldTOYDOZtEkbBd4AaABAg,"Bài của Captain thật sự rất hay. Có thể nghe đi nghe lại nhiều lần mà không chán. Beat đỉnh vãi. Tiếc cho Captain, vì kịch bản phải nhường chỗ cho thanh niên rap lần đầu sau 3 vòng của cuộc thi rap. :)))))) đời",Captain,PERFORMANCE,positive,bài của Captain thật sự rất hay,strong
UgyfaldTOYDOZtEkbBd4AaABAg,"Bài của Captain thật sự rất hay. Có thể nghe đi nghe lại nhiều lần mà không chán. Beat đỉnh vãi. Tiếc cho Captain, vì kịch bản phải nhường chỗ cho thanh niên rap lần đầu sau 3 vòng của cuộc thi rap. :)))))) đời",Captain,SONG,positive,Beat đỉnh vãi,moderate
UgyfaldTOYDOZtEkbBd4AaABAg,"Bài của Captain thật sự rất hay. Có thể nghe đi nghe lại nhiều lần mà không chán. Beat đỉnh vãi. Tiếc cho Captain, vì kịch bản phải nhường chỗ cho thanh niên rap lần đầu sau 3 vòng của cuộc thi rap. :)))))) đời",Captain,PERSONALITY,negative,Tiếc cho Captain,mild
Ugw9J67nQ1036_XmlvF4AaABAg,"Tập này thích nhất là chị Kiều, slay quá chừng luôn. Thấm nhất vẫn là bài của HCH, HCH rất xứng đáng với vé vào chung kết và rất vui vì anh bé D2T nhận được nón vàng. Vòng chung kết mong chờ ba người này nhất 💗",chị Kiều,PERFORMANCE,positive,slay quá chừng luôn,strong
Ugw9J67nQ1036_XmlvF4AaABAg,"Tập này thích nhất là chị Kiều, slay quá chừng luôn. Thấm nhất vẫn là bài của HCH, HCH rất xứng đáng với vé vào chung kết và rất vui vì anh bé D2T nhận được nón vàng. Vòng chung kết mong chờ ba người này nhất 💗",HCH,PERFORMANCE,positive,thấm nhất vẫn là bài của HCH,moderate
Ugw9J67nQ1036_XmlvF4AaABAg,"Tập này thích nhất là chị Kiều, slay quá chừng luôn. Thấm nhất vẫn là bài của HCH, HCH rất xứng đáng với vé vào chung kết và rất vui vì anh bé D2T nhận được nón vàng. Vòng chung kết mong chờ ba người này nhất 💗",HCH,GENERAL,positive,HCH rất xứng đáng với vé vào chung kết,moderate
Ugw9J67nQ1036_XmlvF4AaABAg,"Tập này thích nhất là chị Kiều, slay quá chừng luôn. Thấm nhất vẫn là bài của HCH, HCH rất xứng đáng với vé vào chung kết và rất vui vì anh bé D2T nhận được nón vàng. Vòng chung kết mong chờ ba người này nhất 💗",D2T,PERSONALITY,positive,rất vui vì anh bé D2T nhận được nón vàng,moderate
Ugw9J67nQ1036_XmlvF4AaABAg,"Tập này thích nhất là chị Kiều, slay quá chừng luôn. Thấm nhất vẫn là bài của HCH, HCH rất xứng đáng với vé vào chung kết và rất vui vì anh bé D2T nhận được nón vàng. Vòng chung kết mong chờ ba người này nhất 💗",Rap Việt,SHOW_FORMAT,positive,Vòng chung kết mong chờ ba người này nhất,moderate
UgxfZnqOewLttEKaY814AaABAg,"Tính ra coi lại mới thấy top chung kết toàn quái vật và cuối cùng quán quân là người bình thường nhất, nhưng có lẻ vì lúc này ct đang hướng tới là tính giải trí và thị hiếu khán giả nên chọn DB2T là hợp lý nhất",DB2T,GENERAL,positive,chọn DB2T là hợp lý nhất,moderate
